ForecastDate,Date,Key,Estimated,Confirmed
2020-04-23,2020-04-11,AU_NT,28,28
2020-04-23,2020-04-12,AU_NT,28,28
2020-04-23,2020-04-13,AU_NT,28,28
2020-04-23,2020-04-14,AU_NT,28,28
2020-04-23,2020-04-15,AU_NT,28,28
2020-04-23,2020-04-16,AU_NT,28,28
2020-04-23,2020-04-17,AU_NT,28,28
2020-04-23,2020-04-18,AU_NT,29,28
2020-04-23,2020-04-19,AU_NT,29,28
2020-04-23,2020-04-20,AU_NT,29,28
2020-04-23,2020-04-21,AU_NT,29,28
2020-04-23,2020-04-22,AU_NT,29,28
2020-04-23,2020-04-23,AU_NT,29,28
2020-04-23,2020-04-24,AU_NT,29,
2020-04-23,2020-04-25,AU_NT,29,
2020-04-23,2020-04-26,AU_NT,29,
2020-04-23,2020-04-27,AU_NT,29,
2020-04-23,2020-04-28,AU_NT,29,
2020-04-23,2020-04-29,AU_NT,29,
2020-04-23,2020-04-30,AU_NT,29,
2020-04-23,2020-03-27,AU_QLD,564,555
2020-04-23,2020-03-28,AU_QLD,615,625
2020-04-23,2020-03-29,AU_QLD,662,656
2020-04-23,2020-03-30,AU_QLD,706,689
2020-04-23,2020-03-31,AU_QLD,745,743
2020-04-23,2020-04-01,AU_QLD,781,781
2020-04-23,2020-04-02,AU_QLD,813,835
2020-04-23,2020-04-03,AU_QLD,842,873
2020-04-23,2020-04-04,AU_QLD,868,900
2020-04-23,2020-04-05,AU_QLD,890,907
2020-04-23,2020-04-06,AU_QLD,910,921
2020-04-23,2020-04-07,AU_QLD,927,934
2020-04-23,2020-04-08,AU_QLD,942,943
2020-04-23,2020-04-09,AU_QLD,956,953
2020-04-23,2020-04-10,AU_QLD,967,965
2020-04-23,2020-04-11,AU_QLD,977,974
2020-04-23,2020-04-12,AU_QLD,986,983
2020-04-23,2020-04-13,AU_QLD,993,987
2020-04-23,2020-04-14,AU_QLD,1000,998
2020-04-23,2020-04-15,AU_QLD,1006,999
2020-04-23,2020-04-16,AU_QLD,1010,1001
2020-04-23,2020-04-17,AU_QLD,1015,1007
2020-04-23,2020-04-18,AU_QLD,1018,1015
2020-04-23,2020-04-19,AU_QLD,1021,1019
2020-04-23,2020-04-20,AU_QLD,1024,1019
2020-04-23,2020-04-21,AU_QLD,1026,1024
2020-04-23,2020-04-22,AU_QLD,1028,1024
2020-04-23,2020-04-23,AU_QLD,1030,1026
2020-04-23,2020-04-24,AU_QLD,1032,
2020-04-23,2020-04-25,AU_QLD,1033,
2020-04-23,2020-04-26,AU_QLD,1034,
2020-04-23,2020-04-27,AU_QLD,1035,
2020-04-23,2020-04-28,AU_QLD,1036,
2020-04-23,2020-04-29,AU_QLD,1036,
2020-04-23,2020-04-30,AU_QLD,1037,
2020-04-23,2020-03-27,AU_SA,257,257
2020-04-23,2020-03-28,AU_SA,283,287
2020-04-23,2020-03-29,AU_SA,306,299
2020-04-23,2020-03-30,AU_SA,326,305
2020-04-23,2020-03-31,AU_SA,344,337
2020-04-23,2020-04-01,AU_SA,359,367
2020-04-23,2020-04-02,AU_SA,372,385
2020-04-23,2020-04-03,AU_SA,384,396
2020-04-23,2020-04-04,AU_SA,393,407
2020-04-23,2020-04-05,AU_SA,401,409
2020-04-23,2020-04-06,AU_SA,408,411
2020-04-23,2020-04-07,AU_SA,414,415
2020-04-23,2020-04-08,AU_SA,418,420
2020-04-23,2020-04-09,AU_SA,422,421
2020-04-23,2020-04-10,AU_SA,426,428
2020-04-23,2020-04-11,AU_SA,428,429
2020-04-23,2020-04-12,AU_SA,431,429
2020-04-23,2020-04-13,AU_SA,433,431
2020-04-23,2020-04-14,AU_SA,434,433
2020-04-23,2020-04-15,AU_SA,435,433
2020-04-23,2020-04-16,AU_SA,437,434
2020-04-23,2020-04-17,AU_SA,437,435
2020-04-23,2020-04-18,AU_SA,438,435
2020-04-23,2020-04-19,AU_SA,439,435
2020-04-23,2020-04-20,AU_SA,439,435
2020-04-23,2020-04-21,AU_SA,440,437
2020-04-23,2020-04-22,AU_SA,440,438
2020-04-23,2020-04-23,AU_SA,440,438
2020-04-23,2020-04-24,AU_SA,440,
2020-04-23,2020-04-25,AU_SA,441,
2020-04-23,2020-04-26,AU_SA,441,
2020-04-23,2020-04-27,AU_SA,441,
2020-04-23,2020-04-28,AU_SA,441,
2020-04-23,2020-04-29,AU_SA,441,
2020-04-23,2020-04-30,AU_SA,441,
2020-04-23,2020-03-27,AU_TAS,47,58
2020-04-23,2020-03-28,AU_TAS,51,62
2020-04-23,2020-03-29,AU_TAS,56,66
2020-04-23,2020-03-30,AU_TAS,61,69
2020-04-23,2020-03-31,AU_TAS,66,69
2020-04-23,2020-04-01,AU_TAS,72,71
2020-04-23,2020-04-02,AU_TAS,77,74
2020-04-23,2020-04-03,AU_TAS,83,80
2020-04-23,2020-04-04,AU_TAS,89,82
2020-04-23,2020-04-05,AU_TAS,95,86
2020-04-23,2020-04-06,AU_TAS,101,89
2020-04-23,2020-04-07,AU_TAS,107,98
2020-04-23,2020-04-08,AU_TAS,114,107
2020-04-23,2020-04-09,AU_TAS,120,111
2020-04-23,2020-04-10,AU_TAS,127,122
2020-04-23,2020-04-11,AU_TAS,134,133
2020-04-23,2020-04-12,AU_TAS,141,144
2020-04-23,2020-04-13,AU_TAS,148,150
2020-04-23,2020-04-14,AU_TAS,155,165
2020-04-23,2020-04-15,AU_TAS,162,169
2020-04-23,2020-04-16,AU_TAS,169,180
2020-04-23,2020-04-17,AU_TAS,176,184
2020-04-23,2020-04-18,AU_TAS,183,188
2020-04-23,2020-04-19,AU_TAS,190,195
2020-04-23,2020-04-20,AU_TAS,197,200
2020-04-23,2020-04-21,AU_TAS,204,201
2020-04-23,2020-04-22,AU_TAS,211,205
2020-04-23,2020-04-23,AU_TAS,218,205
2020-04-23,2020-04-24,AU_TAS,225,
2020-04-23,2020-04-25,AU_TAS,231,
2020-04-23,2020-04-26,AU_TAS,238,
2020-04-23,2020-04-27,AU_TAS,245,
2020-04-23,2020-04-28,AU_TAS,251,
2020-04-23,2020-04-29,AU_TAS,258,
2020-04-23,2020-04-30,AU_TAS,264,
2020-04-23,2020-03-27,AU_VIC,642,574
2020-04-23,2020-03-28,AU_VIC,711,685
2020-04-23,2020-03-29,AU_VIC,776,769
2020-04-23,2020-03-30,AU_VIC,838,821
2020-04-23,2020-03-31,AU_VIC,896,917
2020-04-23,2020-04-01,AU_VIC,948,968
2020-04-23,2020-04-02,AU_VIC,997,1036
2020-04-23,2020-04-03,AU_VIC,1040,1085
2020-04-23,2020-04-04,AU_VIC,1080,1115
2020-04-23,2020-04-05,AU_VIC,1115,1135
2020-04-23,2020-04-06,AU_VIC,1146,1158
2020-04-23,2020-04-07,AU_VIC,1174,1191
2020-04-23,2020-04-08,AU_VIC,1199,1212
2020-04-23,2020-04-09,AU_VIC,1221,1228
2020-04-23,2020-04-10,AU_VIC,1240,1241
2020-04-23,2020-04-11,AU_VIC,1257,1265
2020-04-23,2020-04-12,AU_VIC,1271,1268
2020-04-23,2020-04-13,AU_VIC,1284,1281
2020-04-23,2020-04-14,AU_VIC,1296,1291
2020-04-23,2020-04-15,AU_VIC,1305,1299
2020-04-23,2020-04-16,AU_VIC,1314,1301
2020-04-23,2020-04-17,AU_VIC,1321,1302
2020-04-23,2020-04-18,AU_VIC,1328,1319
2020-04-23,2020-04-19,AU_VIC,1334,1328
2020-04-23,2020-04-20,AU_VIC,1338,1329
2020-04-23,2020-04-21,AU_VIC,1343,1336
2020-04-23,2020-04-22,AU_VIC,1346,1336
2020-04-23,2020-04-23,AU_VIC,1350,1337
2020-04-23,2020-04-24,AU_VIC,1352,
2020-04-23,2020-04-25,AU_VIC,1355,
2020-04-23,2020-04-26,AU_VIC,1357,
2020-04-23,2020-04-27,AU_VIC,1359,
2020-04-23,2020-04-28,AU_VIC,1360,
2020-04-23,2020-04-29,AU_VIC,1362,
2020-04-23,2020-04-30,AU_VIC,1363,
2020-04-23,2020-03-27,AU_WA,260,255
2020-04-23,2020-03-28,AU_WA,288,278
2020-04-23,2020-03-29,AU_WA,314,311
2020-04-23,2020-03-30,AU_WA,339,355
2020-04-23,2020-03-31,AU_WA,362,364
2020-04-23,2020-04-01,AU_WA,383,392
2020-04-23,2020-04-02,AU_WA,403,400
2020-04-23,2020-04-03,AU_WA,421,422
2020-04-23,2020-04-04,AU_WA,437,436
2020-04-23,2020-04-05,AU_WA,451,453
2020-04-23,2020-04-06,AU_WA,464,460
2020-04-23,2020-04-07,AU_WA,476,470
2020-04-23,2020-04-08,AU_WA,486,481
2020-04-23,2020-04-09,AU_WA,495,495
2020-04-23,2020-04-10,AU_WA,503,506
2020-04-23,2020-04-11,AU_WA,510,514
2020-04-23,2020-04-12,AU_WA,517,517
2020-04-23,2020-04-13,AU_WA,522,523
2020-04-23,2020-04-14,AU_WA,527,527
2020-04-23,2020-04-15,AU_WA,531,532
2020-04-23,2020-04-16,AU_WA,535,535
2020-04-23,2020-04-17,AU_WA,538,541
2020-04-23,2020-04-18,AU_WA,541,544
2020-04-23,2020-04-19,AU_WA,543,545
2020-04-23,2020-04-20,AU_WA,546,545
2020-04-23,2020-04-21,AU_WA,548,546
2020-04-23,2020-04-22,AU_WA,549,546
2020-04-23,2020-04-23,AU_WA,551,546
2020-04-23,2020-04-24,AU_WA,552,
2020-04-23,2020-04-25,AU_WA,553,
2020-04-23,2020-04-26,AU_WA,554,
2020-04-23,2020-04-27,AU_WA,555,
2020-04-23,2020-04-28,AU_WA,555,
2020-04-23,2020-04-29,AU_WA,556,
2020-04-23,2020-04-30,AU_WA,557,
2020-04-22,2020-03-25,AW,21,19
2020-04-22,2020-03-26,AW,26,28
2020-04-22,2020-03-27,AW,31,28
2020-04-22,2020-03-28,AW,37,28
2020-04-22,2020-03-29,AW,42,50
2020-04-22,2020-03-31,AW,47,55
2020-04-22,2020-04-01,AW,52,55
2020-04-22,2020-04-02,AW,57,60
2020-04-22,2020-04-03,AW,62,62
2020-04-22,2020-04-04,AW,66,64
2020-04-22,2020-04-05,AW,70,64
2020-04-22,2020-04-06,AW,74,71
2020-04-22,2020-04-07,AW,77,74
2020-04-22,2020-04-08,AW,80,77
2020-04-22,2020-04-09,AW,83,82
2020-04-22,2020-04-10,AW,85,86
2020-04-22,2020-04-11,AW,87,92
2020-04-22,2020-04-12,AW,89,92
2020-04-22,2020-04-13,AW,91,92
2020-04-22,2020-04-14,AW,92,92
2020-04-22,2020-04-15,AW,93,93
2020-04-22,2020-04-16,AW,95,95
2020-04-22,2020-04-17,AW,96,96
2020-04-22,2020-04-18,AW,96,96
2020-04-22,2020-04-19,AW,97,97
2020-04-22,2020-04-20,AW,98,97
2020-04-22,2020-04-21,AW,98,97
2020-04-22,2020-04-22,AW,99,100
2020-04-22,2020-04-23,AW,99,
2020-04-22,2020-04-24,AW,100,
2020-04-22,2020-04-25,AW,100,
2020-04-22,2020-04-26,AW,100,
2020-04-22,2020-04-27,AW,101,
2020-04-22,2020-04-28,AW,101,
2020-04-22,2020-04-29,AW,101,
2020-04-22,2020-03-26,AZ,105,122
2020-04-22,2020-03-27,AZ,136,165
2020-04-22,2020-03-28,AZ,173,182
2020-04-22,2020-03-29,AZ,215,209
2020-04-22,2020-03-30,AZ,261,273
2020-04-22,2020-03-31,AZ,313,298
2020-04-22,2020-04-01,AZ,368,359
2020-04-22,2020-04-02,AZ,427,400
2020-04-22,2020-04-03,AZ,489,443
2020-04-22,2020-04-04,AZ,553,521
2020-04-22,2020-04-05,AZ,618,584
2020-04-22,2020-04-06,AZ,685,641
2020-04-22,2020-04-07,AZ,751,717
2020-04-22,2020-04-08,AZ,818,822
2020-04-22,2020-04-09,AZ,883,926
2020-04-22,2020-04-10,AZ,947,991
2020-04-22,2020-04-11,AZ,1009,1058
2020-04-22,2020-04-12,AZ,1069,1098
2020-04-22,2020-04-13,AZ,1127,1148
2020-04-22,2020-04-14,AZ,1183,1197
2020-04-22,2020-04-15,AZ,1235,1253
2020-04-22,2020-04-16,AZ,1286,1283
2020-04-22,2020-04-17,AZ,1333,1340
2020-04-22,2020-04-18,AZ,1378,1373
2020-04-22,2020-04-19,AZ,1419,1398
2020-04-22,2020-04-20,AZ,1459,1436
2020-04-22,2020-04-21,AZ,1495,1480
2020-04-22,2020-04-22,AZ,1530,1518
2020-04-22,2020-04-23,AZ,1561,
2020-04-22,2020-04-24,AZ,1591,
2020-04-22,2020-04-25,AZ,1618,
2020-04-22,2020-04-26,AZ,1644,
2020-04-22,2020-04-27,AZ,1667,
2020-04-22,2020-04-28,AZ,1688,
2020-04-22,2020-04-29,AZ,1708,
2020-04-22,2020-03-26,BA,210,181
2020-04-22,2020-03-27,BA,246,229
2020-04-22,2020-03-28,BA,285,257
2020-04-22,2020-03-29,BA,327,323
2020-04-22,2020-03-30,BA,370,353
2020-04-22,2020-03-31,BA,416,413
2020-04-22,2020-04-01,BA,463,464
2020-04-22,2020-04-02,BA,512,532
2020-04-22,2020-04-03,BA,562,586
2020-04-22,2020-04-04,BA,612,632
2020-04-22,2020-04-05,BA,662,663
2020-04-22,2020-04-06,BA,712,695
2020-04-22,2020-04-07,BA,763,781
2020-04-22,2020-04-08,BA,812,816
2020-04-22,2020-04-09,BA,861,875
2020-04-22,2020-04-10,BA,908,901
2020-04-22,2020-04-11,BA,954,948
2020-04-22,2020-04-12,BA,1000,1007
2020-04-22,2020-04-13,BA,1043,1028
2020-04-22,2020-04-14,BA,1085,1073
2020-04-22,2020-04-15,BA,1126,1100
2020-04-22,2020-04-16,BA,1164,1152
2020-04-22,2020-04-17,BA,1201,1210
2020-04-22,2020-04-18,BA,1237,1254
2020-04-22,2020-04-19,BA,1271,1269
2020-04-22,2020-04-20,BA,1303,1300
2020-04-22,2020-04-21,BA,1333,1340
2020-04-22,2020-04-22,BA,1362,1367
2020-04-22,2020-04-23,BA,1389,
2020-04-22,2020-04-24,BA,1414,
2020-04-22,2020-04-25,BA,1438,
2020-04-22,2020-04-26,BA,1461,
2020-04-22,2020-04-27,BA,1482,
2020-04-22,2020-04-28,BA,1502,
2020-04-22,2020-04-29,BA,1521,
2020-04-22,2020-03-26,BB,23,24
2020-04-22,2020-03-27,BB,27,24
2020-04-22,2020-03-28,BB,30,26
2020-04-22,2020-03-29,BB,33,33
2020-04-22,2020-03-30,BB,37,34
2020-04-22,2020-03-31,BB,40,34
2020-04-22,2020-04-01,BB,43,45
2020-04-22,2020-04-02,BB,46,45
2020-04-22,2020-04-03,BB,49,45
2020-04-22,2020-04-04,BB,52,51
2020-04-22,2020-04-05,BB,55,56
2020-04-22,2020-04-06,BB,57,60
2020-04-22,2020-04-07,BB,59,63
2020-04-22,2020-04-08,BB,62,63
2020-04-22,2020-04-09,BB,64,66
2020-04-22,2020-04-10,BB,65,67
2020-04-22,2020-04-11,BB,67,68
2020-04-22,2020-04-12,BB,69,71
2020-04-22,2020-04-13,BB,70,72
2020-04-22,2020-04-14,BB,72,73
2020-04-22,2020-04-15,BB,73,75
2020-04-22,2020-04-16,BB,74,75
2020-04-22,2020-04-17,BB,75,75
2020-04-22,2020-04-18,BB,76,75
2020-04-22,2020-04-19,BB,77,75
2020-04-22,2020-04-20,BB,77,75
2020-04-22,2020-04-21,BB,78,75
2020-04-22,2020-04-22,BB,79,76
2020-04-22,2020-04-23,BB,79,
2020-04-22,2020-04-24,BB,80,
2020-04-22,2020-04-25,BB,80,
2020-04-22,2020-04-26,BB,81,
2020-04-22,2020-04-27,BB,81,
2020-04-22,2020-04-28,BB,81,
2020-04-22,2020-04-29,BB,82,
2020-04-22,2020-03-26,BD,1,48
2020-04-22,2020-03-27,BD,1,48
2020-04-22,2020-03-28,BD,2,48
2020-04-22,2020-03-29,BD,4,49
2020-04-22,2020-03-30,BD,6,49
2020-04-22,2020-03-31,BD,10,51
2020-04-22,2020-04-01,BD,16,54
2020-04-22,2020-04-02,BD,26,56
2020-04-22,2020-04-03,BD,39,61
2020-04-22,2020-04-04,BD,58,70
2020-04-22,2020-04-05,BD,84,88
2020-04-22,2020-04-06,BD,120,123
2020-04-22,2020-04-07,BD,166,164
2020-04-22,2020-04-08,BD,227,218
2020-04-22,2020-04-09,BD,304,330
2020-04-22,2020-04-10,BD,400,424
2020-04-22,2020-04-11,BD,517,482
2020-04-22,2020-04-12,BD,659,621
2020-04-22,2020-04-13,BD,828,803
2020-04-22,2020-04-14,BD,1026,1012
2020-04-22,2020-04-15,BD,1255,1231
2020-04-22,2020-04-16,BD,1517,1572
2020-04-22,2020-04-17,BD,1813,1838
2020-04-22,2020-04-18,BD,2143,2144
2020-04-22,2020-04-19,BD,2509,2456
2020-04-22,2020-04-20,BD,2909,2948
2020-04-22,2020-04-21,BD,3344,3382
2020-04-22,2020-04-22,BD,3812,3772
2020-04-22,2020-04-23,BD,4311,
2020-04-22,2020-04-24,BD,4840,
2020-04-22,2020-04-25,BD,5397,
2020-04-22,2020-04-26,BD,5978,
2020-04-22,2020-04-27,BD,6582,
2020-04-22,2020-04-28,BD,7205,
2020-04-22,2020-04-29,BD,7844,
2020-04-22,2020-03-26,BE,6744,6235
2020-04-22,2020-03-27,BE,7752,7284
2020-04-22,2020-03-28,BE,8833,9134
2020-04-22,2020-03-29,BE,9980,10836
2020-04-22,2020-03-30,BE,11191,11899
2020-04-22,2020-03-31,BE,12457,12775
2020-04-22,2020-04-01,BE,13772,13964
2020-04-22,2020-04-02,BE,15130,15348
2020-04-22,2020-04-03,BE,16523,16770
2020-04-22,2020-04-04,BE,17944,18431
2020-04-22,2020-04-05,BE,19386,19691
2020-04-22,2020-04-06,BE,20841,20814
2020-04-22,2020-04-07,BE,22302,22194
2020-04-22,2020-04-08,BE,23764,23403
2020-04-22,2020-04-09,BE,25221,24983
2020-04-22,2020-04-10,BE,26665,26667
2020-04-22,2020-04-11,BE,28093,28018
2020-04-22,2020-04-12,BE,29500,29647
2020-04-22,2020-04-13,BE,30882,30589
2020-04-22,2020-04-14,BE,32234,31119
2020-04-22,2020-04-15,BE,33555,33573
2020-04-22,2020-04-16,BE,34841,34809
2020-04-22,2020-04-17,BE,36090,36138
2020-04-22,2020-04-18,BE,37301,37183
2020-04-22,2020-04-19,BE,38471,38496
2020-04-22,2020-04-20,BE,39601,39983
2020-04-22,2020-04-21,BE,40690,40956
2020-04-22,2020-04-22,BE,41736,41889
2020-04-22,2020-04-23,BE,42740,
2020-04-22,2020-04-24,BE,43703,
2020-04-22,2020-04-25,BE,44625,
2020-04-22,2020-04-26,BE,45505,
2020-04-22,2020-04-27,BE,46346,
2020-04-22,2020-04-28,BE,47147,
2020-04-22,2020-04-29,BE,47911,
2020-04-22,2020-03-26,BF,132,146
2020-04-22,2020-03-27,BF,152,146
2020-04-22,2020-03-28,BF,172,180
2020-04-22,2020-03-29,BF,194,180
2020-04-22,2020-03-30,BF,215,222
2020-04-22,2020-03-31,BF,238,246
2020-04-22,2020-04-01,BF,260,261
2020-04-22,2020-04-02,BF,283,288
2020-04-22,2020-04-03,BF,306,288
2020-04-22,2020-04-04,BF,328,302
2020-04-22,2020-04-05,BF,350,345
2020-04-22,2020-04-06,BF,371,364
2020-04-22,2020-04-07,BF,392,384
2020-04-22,2020-04-08,BF,412,414
2020-04-22,2020-04-09,BF,432,443
2020-04-22,2020-04-10,BF,450,448
2020-04-22,2020-04-11,BF,468,484
2020-04-22,2020-04-12,BF,485,497
2020-04-22,2020-04-13,BF,502,515
2020-04-22,2020-04-14,BF,517,528
2020-04-22,2020-04-15,BF,532,542
2020-04-22,2020-04-16,BF,545,543
2020-04-22,2020-04-17,BF,558,557
2020-04-22,2020-04-18,BF,570,565
2020-04-22,2020-04-19,BF,582,576
2020-04-22,2020-04-20,BF,593,581
2020-04-22,2020-04-21,BF,603,600
2020-04-22,2020-04-22,BF,612,609
2020-04-22,2020-04-23,BF,621,
2020-04-22,2020-04-24,BF,629,
2020-04-22,2020-04-25,BF,636,
2020-04-22,2020-04-26,BF,643,
2020-04-22,2020-04-27,BF,650,
2020-04-22,2020-04-28,BF,656,
2020-04-22,2020-04-29,BF,661,
2020-04-22,2020-03-26,BG,257,264
2020-04-22,2020-03-27,BG,280,293
2020-04-22,2020-03-28,BG,303,331
2020-04-22,2020-03-29,BG,328,346
2020-04-22,2020-03-30,BG,353,359
2020-04-22,2020-03-31,BG,378,399
2020-04-22,2020-04-01,BG,405,422
2020-04-22,2020-04-02,BG,431,457
2020-04-22,2020-04-03,BG,459,485
2020-04-22,2020-04-04,BG,486,503
2020-04-22,2020-04-05,BG,514,531
2020-04-22,2020-04-06,BG,542,549
2020-04-22,2020-04-07,BG,570,577
2020-04-22,2020-04-08,BG,598,593
2020-04-22,2020-04-09,BG,626,624
2020-04-22,2020-04-10,BG,654,635
2020-04-22,2020-04-11,BG,682,661
2020-04-22,2020-04-12,BG,710,675
2020-04-22,2020-04-13,BG,738,685
2020-04-22,2020-04-14,BG,765,713
2020-04-22,2020-04-15,BG,792,747
2020-04-22,2020-04-16,BG,819,800
2020-04-22,2020-04-17,BG,845,846
2020-04-22,2020-04-18,BG,871,878
2020-04-22,2020-04-19,BG,896,915
2020-04-22,2020-04-20,BG,921,929
2020-04-22,2020-04-21,BG,946,975
2020-04-22,2020-04-22,BG,970,1024
2020-04-22,2020-04-23,BG,993,
2020-04-22,2020-04-24,BG,1016,
2020-04-22,2020-04-25,BG,1038,
2020-04-22,2020-04-26,BG,1060,
2020-04-22,2020-04-27,BG,1081,
2020-04-22,2020-04-28,BG,1101,
2020-04-22,2020-04-29,BG,1121,
2020-04-22,2020-03-26,BH,402,458
2020-04-22,2020-03-27,BH,431,466
2020-04-22,2020-03-28,BH,462,473
2020-04-22,2020-03-29,BH,494,500
2020-04-22,2020-03-30,BH,529,515
2020-04-22,2020-03-31,BH,565,567
2020-04-22,2020-04-01,BH,604,569
2020-04-22,2020-04-02,BH,645,643
2020-04-22,2020-04-03,BH,689,643
2020-04-22,2020-04-04,BH,735,688
2020-04-22,2020-04-05,BH,784,700
2020-04-22,2020-04-06,BH,836,756
2020-04-22,2020-04-07,BH,890,811
2020-04-22,2020-04-08,BH,948,823
2020-04-22,2020-04-09,BH,1009,887
2020-04-22,2020-04-10,BH,1073,998
2020-04-22,2020-04-11,BH,1141,1040
2020-04-22,2020-04-12,BH,1212,1136
2020-04-22,2020-04-13,BH,1287,1361
2020-04-22,2020-04-14,BH,1366,1528
2020-04-22,2020-04-15,BH,1450,1673
2020-04-22,2020-04-16,BH,1537,1700
2020-04-22,2020-04-17,BH,1629,1744
2020-04-22,2020-04-18,BH,1726,1773
2020-04-22,2020-04-19,BH,1828,1873
2020-04-22,2020-04-20,BH,1935,1907
2020-04-22,2020-04-21,BH,2047,1973
2020-04-22,2020-04-22,BH,2164,2007
2020-04-22,2020-04-23,BH,2288,
2020-04-22,2020-04-24,BH,2417,
2020-04-22,2020-04-25,BH,2552,
2020-04-22,2020-04-26,BH,2693,
2020-04-22,2020-04-27,BH,2842,
2020-04-22,2020-04-28,BH,2997,
2020-04-22,2020-04-29,BH,3159,
2020-04-22,2020-03-26,BM,18,15
2020-04-22,2020-03-27,BM,20,17
2020-04-22,2020-03-28,BM,21,22
2020-04-22,2020-03-29,BM,23,22
2020-04-22,2020-03-30,BM,25,27
2020-04-22,2020-03-31,BM,27,32
2020-04-22,2020-04-01,BM,29,32
2020-04-22,2020-04-02,BM,31,35
2020-04-22,2020-04-03,BM,33,35
2020-04-22,2020-04-04,BM,35,37
2020-04-22,2020-04-05,BM,37,37
2020-04-22,2020-04-06,BM,40,39
2020-04-22,2020-04-07,BM,43,39
2020-04-22,2020-04-08,BM,45,39
2020-04-22,2020-04-09,BM,48,48
2020-04-22,2020-04-10,BM,51,48
2020-04-22,2020-04-11,BM,55,50
2020-04-22,2020-04-12,BM,58,57
2020-04-22,2020-04-13,BM,62,57
2020-04-22,2020-04-14,BM,65,57
2020-04-22,2020-04-15,BM,69,81
2020-04-22,2020-04-16,BM,73,83
2020-04-22,2020-04-17,BM,78,83
2020-04-22,2020-04-18,BM,82,86
2020-04-22,2020-04-19,BM,87,86
2020-04-22,2020-04-20,BM,92,86
2020-04-22,2020-04-21,BM,97,98
2020-04-22,2020-04-22,BM,102,99
2020-04-22,2020-04-23,BM,108,
2020-04-22,2020-04-24,BM,113,
2020-04-22,2020-04-25,BM,119,
2020-04-22,2020-04-26,BM,125,
2020-04-22,2020-04-27,BM,132,
2020-04-22,2020-04-28,BM,138,
2020-04-22,2020-04-29,BM,145,
2020-04-22,2020-03-26,BN,112,114
2020-04-22,2020-03-27,BN,115,115
2020-04-22,2020-03-28,BN,118,120
2020-04-22,2020-03-29,BN,121,126
2020-04-22,2020-03-30,BN,123,127
2020-04-22,2020-03-31,BN,126,129
2020-04-22,2020-04-01,BN,127,131
2020-04-22,2020-04-02,BN,129,133
2020-04-22,2020-04-03,BN,130,133
2020-04-22,2020-04-04,BN,132,135
2020-04-22,2020-04-05,BN,133,135
2020-04-22,2020-04-06,BN,134,135
2020-04-22,2020-04-07,BN,134,135
2020-04-22,2020-04-08,BN,135,135
2020-04-22,2020-04-09,BN,136,135
2020-04-22,2020-04-10,BN,136,136
2020-04-22,2020-04-11,BN,137,136
2020-04-22,2020-04-12,BN,137,136
2020-04-22,2020-04-13,BN,137,136
2020-04-22,2020-04-14,BN,138,136
2020-04-22,2020-04-15,BN,138,136
2020-04-22,2020-04-16,BN,138,136
2020-04-22,2020-04-17,BN,138,136
2020-04-22,2020-04-18,BN,139,137
2020-04-22,2020-04-19,BN,139,138
2020-04-22,2020-04-20,BN,139,138
2020-04-22,2020-04-21,BN,139,138
2020-04-22,2020-04-22,BN,139,138
2020-04-22,2020-04-23,BN,139,
2020-04-22,2020-04-24,BN,139,
2020-04-22,2020-04-25,BN,139,
2020-04-22,2020-04-26,BN,139,
2020-04-22,2020-04-27,BN,139,
2020-04-22,2020-04-28,BN,139,
2020-04-22,2020-04-29,BN,139,
2020-04-22,2020-03-26,BO,56,61
2020-04-22,2020-03-27,BO,64,74
2020-04-22,2020-03-28,BO,73,81
2020-04-22,2020-03-29,BO,83,96
2020-04-22,2020-03-30,BO,94,107
2020-04-22,2020-03-31,BO,106,115
2020-04-22,2020-04-01,BO,119,123
2020-04-22,2020-04-02,BO,133,132
2020-04-22,2020-04-03,BO,148,139
2020-04-22,2020-04-04,BO,164,157
2020-04-22,2020-04-05,BO,182,183
2020-04-22,2020-04-06,BO,200,194
2020-04-22,2020-04-07,BO,220,210
2020-04-22,2020-04-08,BO,242,264
2020-04-22,2020-04-09,BO,264,268
2020-04-22,2020-04-10,BO,288,276
2020-04-22,2020-04-11,BO,313,300
2020-04-22,2020-04-12,BO,339,330
2020-04-22,2020-04-13,BO,367,354
2020-04-22,2020-04-14,BO,395,397
2020-04-22,2020-04-15,BO,425,441
2020-04-22,2020-04-16,BO,456,465
2020-04-22,2020-04-17,BO,489,493
2020-04-22,2020-04-18,BO,522,520
2020-04-22,2020-04-19,BO,557,564
2020-04-22,2020-04-20,BO,592,598
2020-04-22,2020-04-21,BO,629,609
2020-04-22,2020-04-22,BO,667,672
2020-04-22,2020-04-23,BO,705,
2020-04-22,2020-04-24,BO,745,
2020-04-22,2020-04-25,BO,785,
2020-04-22,2020-04-26,BO,826,
2020-04-22,2020-04-27,BO,867,
2020-04-22,2020-04-28,BO,910,
2020-04-22,2020-04-29,BO,953,
2020-04-22,2020-03-26,BO_S,36,34
2020-04-22,2020-03-27,BO_S,39,42
2020-04-22,2020-03-28,BO_S,43,44
2020-04-22,2020-03-29,BO_S,48,52
2020-04-22,2020-03-30,BO_S,52,59
2020-04-22,2020-03-31,BO_S,57,64
2020-04-22,2020-04-01,BO_S,63,68
2020-04-22,2020-04-02,BO_S,69,70
