date,key,mobility_driving,mobility_transit,mobility_walking,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-05-23,GB_SCT_S08000016,,,,-72,-25,-57,-41,-45,
2020-05-23,GB_SCT_S08000017,,,,-69,-24,-52,-63,-42,
2020-05-23,GB_SCT_S08000022,,,,-74,-33,-59,-66,-49,16
2020-05-23,GB_SCT_S08000029,,,,-73,-22,-46,-58,-42,17
2020-05-23,GB_WLS,-42.63,,,,,,,,
2020-05-23,GB_WLS_W11000024,,,,-73,-25,-51,-48,-41,
2020-05-23,GB_WLS_W11000029,,,,-81,-28,-53,-71,-49,18
2020-05-23,GB_WLS_W11000031,,,,-72,-28,-38,-56,-42,16
2020-05-23,GE,,,,-51,-24,-25,-45,-33,7
2020-05-23,GH,,,,-23,-6,-18,-24,6,11
2020-05-23,GR,-18.94,,-32.78,-38,8,56,-21,-10,5
2020-05-23,GT,,,,-92,-92,-80,-93,-75,36
2020-05-23,GW,,,,,,-8,,-5,
2020-05-23,HK,-29.8,,-41.03,-16,7,-21,-21,-10,10
2020-05-23,HN,,,,-81,-72,-63,-79,-53,25
2020-05-23,HR,-3.81,,-21.73,-11,5,64,-25,-4,-2
2020-05-23,HT,,,,-32,-24,-19,-48,-16,8
2020-05-23,HU,-8.78,,-47.49,-21,-10,44,-19,-5,2
2020-05-23,ID,-42.66,,-56.13,-35,6,-36,-49,-39,16
2020-05-23,ID_AC,,,,1,51,-6,-36,-26,6
2020-05-23,ID_BA,,,,-45,-30,-67,-81,-40,18
2020-05-23,ID_BB,,,,-22,27,-37,-65,-29,14
2020-05-23,ID_BE,,,,-18,7,-32,-51,-32,11
2020-05-23,ID_BT,,,,-32,6,-23,-60,-45,18
2020-05-23,ID_GO,,,,-28,7,-8,-52,-33,15
2020-05-23,ID_JA,,,,-15,19,-10,-52,-34,12
2020-05-23,ID_JB,,,,-49,11,-19,-40,-41,17
2020-05-23,ID_JI,,,,-29,3,-41,-58,-40,18
2020-05-23,ID_JK,,,,-54,-6,-92,-57,-48,19
2020-05-23,ID_JT,,,,-21,9,-34,-51,-36,15
2020-05-23,ID_KB,,,,-41,0,-26,-50,-34,14
2020-05-23,ID_KI,,,,-23,26,-21,-55,-24,12
2020-05-23,ID_KR,,,,-30,5,-42,-72,-41,19
2020-05-23,ID_KS,,,,-34,-3,-37,-54,-33,16
2020-05-23,ID_KT,,,,-30,0,-32,-40,-23,10
2020-05-23,ID_KU,,,,-10,35,-23,-47,-30,12
2020-05-23,ID_LA,,,,-18,25,-26,-43,-32,9
2020-05-23,ID_MA,,,,-28,0,-24,-58,-28,11
2020-05-23,ID_MU,,,,-16,52,-25,-56,-19,11
2020-05-23,ID_NB,,,,-30,4,-34,-63,-37,15
2020-05-23,ID_NT,,,,-30,-9,-25,-65,-15,12
2020-05-23,ID_PA,,,,-37,-9,-37,-58,-22,14
2020-05-23,ID_PB,,,,-21,8,-38,-59,-25,14
2020-05-23,ID_RI,,,,-15,14,-10,-51,-31,12
2020-05-23,ID_SA,,,,-39,-10,-30,-61,-14,14
2020-05-23,ID_SB,,,,-25,21,-35,-45,-38,14
2020-05-23,ID_SG,,,,-18,26,-19,-54,-27,11
2020-05-23,ID_SN,,,,-29,10,-20,-64,-33,13
2020-05-23,ID_SR,,,,-10,26,-53,-49,-8,11
2020-05-23,ID_SS,,,,-34,2,-22,-45,-37,14
2020-05-23,ID_ST,,,,-12,32,-13,-56,-22,10
2020-05-23,ID_SU,,,,-30,-1,-36,-46,-41,16
2020-05-23,IE,-44.88,-78.48,-58.72,-66,-5,-61,-47,-34,16
2020-05-23,IL,-15.18,,-37.24,-41,-4,10,-4,-7,3
2020-05-23,IN,-60.94,,-60.6,-72,-18,-59,-48,-37,19
2020-05-23,IN_AN,,,,-77,,-69,-38,-26,10
2020-05-23,IN_AP,,,,-72,-15,-56,-41,-31,21
2020-05-23,IN_AR,,,,-67,-20,-22,-43,-10,11
2020-05-23,IN_AS,,,,-71,-21,-25,-48,-23,16
2020-05-23,IN_BR,,,,-66,12,-3,-39,-19,9
2020-05-23,IN_CH,,,,-78,-53,-94,-60,-48,23
2020-05-23,IN_CT,,,,-79,-37,-59,-65,-41,21
2020-05-23,IN_DD,,,,-76,-39,-80,-41,-21,21
2020-05-23,IN_DL,,,,-75,-40,-92,-65,-52,24
2020-05-23,IN_DN,,,,-57,35,-57,-45,-19,16
2020-05-23,IN_GA,,,,-69,-31,-74,-41,-28,17
2020-05-23,IN_GJ,,,,-77,-28,-67,-46,-43,24
2020-05-23,IN_HP,,,,-64,-12,-39,-21,-14,10
2020-05-23,IN_HR,,,,-66,-14,-85,-54,-36,18
2020-05-23,IN_JH,,,,-73,-25,-43,-49,-28,16
2020-05-23,IN_JK,,,,66,277,308,339,138,14
2020-05-23,IN_KA,,,,-65,-4,-70,-35,-33,15
2020-05-23,IN_KL,,,,-66,18,-12,-27,-23,18
2020-05-23,IN_LD,,,,,,29,,-15,
2020-05-23,IN_MH,,,,-81,-37,-74,-65,-57,29
2020-05-23,IN_ML,,,,-68,-39,-20,-22,-16,15
2020-05-23,IN_MN,,,,-77,-26,-16,-36,-28,13
2020-05-23,IN_MP,,,,-75,-23,-66,-50,-38,20
2020-05-23,IN_MZ,,,,-72,-13,-18,13,-11,6
2020-05-23,IN_NL,,,,-70,-43,-62,-50,-10,12
2020-05-23,IN_OR,,,,-69,-21,-32,-46,-27,14
2020-05-23,IN_PB,,,,-64,-6,-73,-48,-29,14
2020-05-23,IN_PY,,,,-67,-12,-81,-38,-19,23
2020-05-23,IN_RJ,,,,-70,-6,-73,-46,-32,17
2020-05-23,IN_SK,,,,-63,-23,-44,-49,0,8
2020-05-23,IN_TG,,,,-75,-19,-68,-46,-40,20
2020-05-23,IN_TN,,,,-68,-12,-45,-38,-31,20
2020-05-23,IN_TR,,,,-68,-10,-11,-38,-23,13
2020-05-23,IN_UP,,,,-70,-7,-49,-53,-33,17
2020-05-23,IN_UT,,,,-63,-10,-54,-43,-25,16
2020-05-23,IN_WB,,,,-79,-29,-53,-59,-45,12
2020-05-23,IQ,,,,-22,2,-15,-18,-17,14
2020-05-23,IS,21.1,,-30.49,,,,,,
2020-05-23,IT,-24.94,-69.98,-46.17,-38,-17,11,-35,-24,8
2020-05-23,IT_21,-23.95,,,-44,-20,-2,-36,-19,9
2020-05-23,IT_23,-61.62,,,-68,-31,-57,-55,-31,11
2020-05-23,IT_25,-27.58,,,-43,-23,15,-43,-26,11
2020-05-23,IT_34,-18.02,,,-36,-13,7,-41,-25,7
2020-05-23,IT_36,-3.69,,,-34,-10,27,-27,-22,7
2020-05-23,IT_42,-28.37,,,-43,-17,-22,-37,-15,9
2020-05-23,IT_45,-22.55,,,-36,-14,23,-36,-25,8
2020-05-23,IT_52,-32.91,,,-40,-20,39,-29,-25,7
2020-05-23,IT_55,-31.92,,,-39,-16,21,-24,-22,8
2020-05-23,IT_57,-19.49,,,-35,-17,30,-21,-27,9
2020-05-23,IT_62,-31.33,,,-37,-13,5,-42,-18,7
2020-05-23,IT_65,-35.35,,,-37,-13,29,-36,-25,8
2020-05-23,IT_67,-51.04,,,-40,-14,17,-30,-26,9
2020-05-23,IT_72,-11.29,,,-37,-8,8,-28,-22,7
2020-05-23,IT_75,-10.27,,,-32,-12,22,-41,-26,7
2020-05-23,IT_77,-41.19,,,-36,-11,-9,-40,-28,9
2020-05-23,IT_78,-25.8,,,-39,-12,-4,-43,-27,8
2020-05-23,IT_82,-22.28,,,-36,-7,10,-37,-21,5
2020-05-23,IT_88,-6.58,,,-38,-13,45,-28,-26,6
2020-05-23,IT_TN,-48.8,,,-45,-21,-31,-39,-23,6
2020-05-23,JM,,,,-30,-14,-34,-26,-21,12
2020-05-23,JO,,,,-92,-86,-76,-93,-77,29
2020-05-23,JP,-4.81,-14.04,-18.01,-27,0,-8,-43,-20,11
2020-05-23,JP_01,-5.95,,,-26,0,8,-44,-18,9
2020-05-23,JP_02,24.27,,,-10,1,26,-25,-11,4
2020-05-23,JP_03,17.02,,,-13,1,-12,-37,-15,8
2020-05-23,JP_04,1.91,,,-25,-4,-32,-50,-18,11
2020-05-23,JP_05,26.29,,,-5,4,78,-24,-12,4
2020-05-23,JP_06,19.49,,,-13,1,22,-33,-19,7
2020-05-23,JP_07,-4.1,,,-18,-3,-23,-45,-19,10
2020-05-23,JP_08,-4.13,,,-16,-2,-29,-50,-16,11
2020-05-23,JP_09,-6.13,,,-23,-4,-21,-49,-16,11
2020-05-23,JP_10,-7.92,,,-21,-2,-3,-50,-17,10
2020-05-23,JP_11,-12.38,,,-27,0,-7,-49,-23,13
2020-05-23,JP_12,-8.82,,,-33,-2,-14,-50,-23,13
2020-05-23,JP_13,-23.44,,,-49,-2,-19,-52,-31,16
2020-05-23,JP_14,-8.3,,,-35,0,-8,-48,-26,15
2020-05-23,JP_15,14.5,,,-11,2,29,-42,-19,7
2020-05-23,JP_16,7.7,,,-23,1,25,-40,-18,9
2020-05-23,JP_17,-1.57,,,-22,2,10,-44,-21,10
2020-05-23,JP_18,20.95,,,-17,4,39,-28,-18,8
2020-05-23,JP_19,-15.63,,,-24,-5,-34,-59,-16,10
2020-05-23,JP_20,-12.66,,,-23,-2,-8,-51,-15,9
2020-05-23,JP_21,-1.74,,,-20,1,-14,-41,-19,10
2020-05-23,JP_22,0.28,,,-22,0,-15,-53,-18,9
2020-05-23,JP_23,3.73,,,-21,1,3,-47,-18,10
2020-05-23,JP_24,1.16,,,-16,-2,-23,-48,-16,9
2020-05-23,JP_25,7.91,,,-18,4,8,-51,-18,9
2020-05-23,JP_26,-16.17,,,-28,1,-9,-52,-22,10
2020-05-23,JP_27,-12.23,,,-29,1,-2,-46,-21,10
2020-05-23,JP_28,0.73,,,-24,5,5,-43,-20,10
2020-05-23,JP_29,4.64,,,-15,6,-10,-42,-18,9
2020-05-23,JP_30,12.76,,,-17,2,-1,-37,-13,7
2020-05-23,JP_31,7.34,,,-14,5,15,-32,-16,6
2020-05-23,JP_32,-4.28,,,-19,0,1,-30,-17,8
2020-05-23,JP_33,13.12,,,-19,1,7,-41,-17,8
2020-05-23,JP_34,5.01,,,-21,-1,3,-42,-17,9
2020-05-23,JP_35,20.81,,,-15,1,-2,-34,-14,8
2020-05-23,JP_36,-1.61,,,-18,2,-1,-39,-12,7
2020-05-23,JP_37,-7.82,,,-19,0,-8,-43,-15,8
2020-05-23,JP_38,-7.45,,,-20,1,4,-36,-13,8
2020-05-23,JP_39,8.01,,,-17,-4,0,-30,-14,7
2020-05-23,JP_40,4.06,,,-23,0,8,-45,-19,9
2020-05-23,JP_41,11.64,,,-15,-1,-16,-40,-13,8
2020-05-23,JP_42,20.1,,,-16,2,-7,-35,-11,6
2020-05-23,JP_43,12.26,,,-18,1,0,-33,-14,8
2020-05-23,JP_44,2.88,,,-16,0,-13,-30,-14,8
2020-05-23,JP_45,0.05,,,-16,3,-9,-32,-12,7
2020-05-23,JP_46,9.19,,,-13,3,-8,-37,-9,6
2020-05-23,JP_47,-27.26,,,-30,-12,-70,-63,-20,14
2020-05-23,KE,,,,-35,-23,-20,-29,-12,17
2020-05-23,KG,,,,-37,-21,-9,-36,-24,4
2020-05-23,KH,-52.63,,-34.11,-25,-15,-16,-46,-18,8
2020-05-23,KR,,,,-3,14,55,-2,-2,2
2020-05-23,KW,,,,-86,-71,-76,-77,-73,36
2020-05-23,KZ,,,,-22,-3,15,-1,-13,3
2020-05-23,LA,,,,-25,-11,-14,-35,3,5
2020-05-23,LB,,,,-35,-5,0,-62,-23,8
2020-05-23,LI,,,,,,,-39,,
2020-05-23,LK,,,,-44,-15,-36,-38,-19,17
2020-05-23,LT,20.44,,14.91,-32,15,144,-13,5,-4
2020-05-23,LU,-39.09,-62.62,-42.75,-52,-18,-14,-49,-23,13
2020-05-23,LV,26.26,,-14.04,-15,5,93,-6,-3,-4
2020-05-23,LY,,,,7,38,22,7,-13,11
2020-05-23,MA,-73.73,,-80.79,,,,,,
2020-05-23,MD,,,,-36,-20,-3,-43,-11,4
2020-05-23,MK,,,,-37,12,23,-38,-21,6
2020-05-23,ML,,,,-17,-14,1,-51,-42,8
2020-05-23,MM,,,,-40,-25,-20,-35,-9,13
2020-05-23,MN,,,,11,34,43,18,15,-5
2020-05-23,MT,,,,-43,-9,15,-26,-22,11
2020-05-23,MU,,,,-57,-42,-72,-63,-12,19
2020-05-23,MX,-31.59,-71.52,-42.74,-56,-18,-49,-53,-22,16
2020-05-23,MX_AGU,-19.94,,,-49,-8,-24,-66,-16,12
2020-05-23,MX_BCN,1.51,,,-52,-10,-45,-56,-24,16
2020-05-23,MX_BCS,-50.87,,,-65,-26,-59,-74,-37,20
2020-05-23,MX_CAM,-9.57,,,-62,-25,-59,-56,-22,18
2020-05-23,MX_CHH,6.16,,,-56,-14,-41,-53,-20,14
2020-05-23,MX_CHP,-35.2,,,-58,-26,-46,-53,-19,15
2020-05-23,MX_CMX,,,,-70,-29,-64,-58,-34,21
2020-05-23,MX_COA,37.11,,,-48,-9,-42,-42,-17,12
2020-05-23,MX_COL,-12.02,,,-50,-12,-32,-58,-11,12
2020-05-23,MX_DUR,1.47,,,-47,-15,-36,-46,-12,11
2020-05-23,MX_GRO,-43.68,,,-64,-31,-60,-62,-24,16
2020-05-23,MX_GUA,-21.83,,,-52,-8,-44,-42,-15,13
2020-05-23,MX_HID,-38.28,,,-56,-22,-45,-55,-14,16
2020-05-23,MX_JAL,-32.55,,,-46,-6,-34,-48,-15,11
2020-05-23,MX_MEX,-45.93,,,-53,-14,-37,-49,-22,17
2020-05-23,MX_MIC,-28.72,,,-48,-10,-26,-42,-9,11
2020-05-23,MX_MOR,-32.75,,,-59,-22,-53,-56,-20,18
2020-05-23,MX_NAY,-39.35,,,-61,-23,-54,-47,-20,15
2020-05-23,MX_NLE,-15.54,,,-50,-7,-43,-50,-24,13
2020-05-23,MX_OAX,-40.79,,,-59,-36,-54,-51,-18,14
2020-05-23,MX_PUE,-49.06,,,-59,-19,-46,-38,-21,16
2020-05-23,MX_QUE,-34.51,,,-59,-16,-53,-33,-22,16
2020-05-23,MX_ROO,-74.16,,,-73,-41,-75,-86,-50,27
2020-05-23,MX_SIN,-13.01,,,-61,-20,-48,-61,-26,17
2020-05-23,MX_SLP,-6.94,,,-49,-12,-47,-51,-16,12
2020-05-23,MX_SON,-1.68,,,-54,-15,-45,-51,-20,14
2020-05-23,MX_TAB,-31.47,,,-76,-58,-67,-79,-43,23
2020-05-23,MX_TAM,34.55,,,-47,-8,-42,-46,-16,11
2020-05-23,MX_TLA,-11.62,,,-43,-10,-31,-37,-9,13
2020-05-23,MX_VER,-23.8,,,-54,-16,-43,-52,-18,13
2020-05-23,MX_YUC,-52.33,,,-71,-37,-66,-77,-36,24
2020-05-23,MX_ZAC,-26.63,,,-54,-20,-49,-53,-12,13
2020-05-23,MY,-14.32,,-43.5,-53,-1,-50,-51,-30,19
2020-05-23,MY_01,,,,-57,-7,-60,-60,-37,21
2020-05-23,MY_02,,,,-47,5,-31,-71,-27,16
2020-05-23,MY_03,,,,-41,6,-9,-56,-13,14
2020-05-23,MY_04,,,,-62,-7,-73,-44,-32,20
2020-05-23,MY_05,,,,-58,-8,-58,-45,-28,19
2020-05-23,MY_06,,,,-67,-14,-46,-45,-28,16
2020-05-23,MY_07,,,,-51,3,-80,-42,-30,22
2020-05-23,MY_08,,,,-55,-9,-50,-50,-27,18
2020-05-23,MY_09,,,,-44,-3,-56,-93,-23,14
2020-05-23,MY_10,,,,-51,9,-49,-51,-34,21
2020-05-23,MY_11,,,,-43,9,-41,-64,-18,14
2020-05-23,MY_12,,,,-49,-2,-34,-61,-25,14
2020-05-23,MY_13,,,,-47,-3,-23,-68,-22,17
2020-05-23,MY_16,,,,-52,84,-59,-61,-29,
2020-05-23,MZ,,,,-13,7,-27,-14,3,8
2020-05-23,"NA",,,,-16,1,-1,-50,-7,7
2020-05-23,NE,,,,-6,-10,-17,-26,-30,2
2020-05-23,NG,,,,-37,-25,-41,-31,-8,15
2020-05-23,NI,,,,-44,-24,-36,-46,-22,15
2020-05-23,NL,-17.67,-67.43,-15.42,-32,-4,67,-43,-2,7
2020-05-23,NL_DR,26.92,,,-20,2,121,-19,2,6
2020-05-23,NL_FL,4.04,,,-23,-5,119,-28,0,6
2020-05-23,NL_FR,28.58,,,-20,1,250,4,2,6
2020-05-23,NL_GE,-13.54,,,-26,-1,98,-32,2,7
2020-05-23,NL_GR,0.61,,,-30,-3,75,-34,-3,7
2020-05-23,NL_LI,-0.03,,,-35,-3,53,-30,-2,7
2020-05-23,NL_NB,-21.71,,,-35,-4,58,-45,-1,7
2020-05-23,NL_NH,-32.66,,,-39,-7,29,-60,-8,8
2020-05-23,NL_OV,1.13,,,-28,-1,137,-42,1,7
2020-05-23,NL_UT,,,,-33,-7,31,-49,1,8
2020-05-23,NL_ZE,57.53,,,-20,13,131,-3,1,8
2020-05-23,NL_ZH,-20.92,,,-32,-4,41,-42,-2,8
2020-05-23,NO,20.18,-39.34,-4.81,-16,2,74,-27,-9,3
2020-05-23,NO_03,,,,-34,-8,0,-44,-15,5
2020-05-23,NO_11,23.14,,,-21,-8,97,-31,-4,2
2020-05-23,NO_15,81.23,,,-12,4,168,34,-11,-1
2020-05-23,NO_18,41.64,,,-12,2,91,-17,-11,-1
2020-05-23,NO_30,11.55,,,-5,8,81,-35,-6,4
2020-05-23,NO_34,43.29,,,-4,6,38,-55,-10,3
2020-05-23,NO_38,44.61,,,-2,13,107,-16,-5,3
2020-05-23,NO_42,71.23,,,2,15,117,12,-5,2
2020-05-23,NO_46,33.96,,,-16,0,62,6,-8,3
2020-05-23,NO_50,21.19,,,-24,-1,103,-26,-10,1
2020-05-23,NO_54,10.48,,,-31,0,60,-27,-12,-2
2020-05-23,NP,,,,-70,-55,-49,-63,-36,18
2020-05-23,NZ,-35.42,-60.8,-47.63,-18,-9,-33,-38,-7,7
2020-05-23,OM,,,,-40,-17,-43,-57,-30,18
2020-05-23,PA,,,,-75,-47,-64,-68,-58,32
2020-05-23,PE,,,,-79,-45,-58,-66,-52,29
2020-05-23,PE_AMA,,,,-85,,-41,-70,-22,
2020-05-23,PE_ANC,,,,-81,-48,-48,-79,-44,26
2020-05-23,PE_APU,,,,-79,-48,-49,-67,-30,
2020-05-23,PE_ARE,,,,-82,-51,-49,-63,-48,29
2020-05-23,PE_AYA,,,,-80,-38,-54,-76,-37,27
2020-05-23,PE_CAJ,,,,-75,-43,-50,-71,-35,23
2020-05-23,PE_CAL,,,,-72,-36,-53,-83,-57,29
2020-05-23,PE_CUS,,,,-87,-65,-62,-75,-47,31
2020-05-23,PE_HUC,,,,-79,-48,-54,-75,-37,23
2020-05-23,PE_HUV,,,,,,-36,-66,-12,
2020-05-23,PE_ICA,,,,-79,-46,-63,-79,-44,28
2020-05-23,PE_JUN,,,,-82,-48,-45,-74,-40,27
2020-05-23,PE_LAL,,,,-81,-43,-56,-71,-48,28
2020-05-23,PE_LAM,,,,-85,-63,-58,-80,-56,29
2020-05-23,PE_LIM,,,,-80,-43,-64,-62,-58,31
2020-05-23,PE_LOR,,,,-83,-54,-61,-77,-49,28
2020-05-23,PE_MDD,,,,-81,-44,-60,-53,-30,
2020-05-23,PE_MOQ,,,,-71,-52,-62,-84,-36,
2020-05-23,PE_PAS,,,,-71,,-38,,-24,
2020-05-23,PE_PIU,,,,-82,-61,-58,-80,-52,29
2020-05-23,PE_PUN,,,,-69,-38,-42,-62,-31,24
2020-05-23,PE_SAM,,,,-83,-37,-45,-74,-37,23
2020-05-23,PE_TAC,,,,-76,-42,-61,-74,-45,28
2020-05-23,PE_TUM,,,,-76,-38,-62,-70,-41,
2020-05-23,PE_UCA,,,,-73,-41,-48,-56,-46,26
2020-05-23,PG,,,,0,26,-6,-21,22,1
2020-05-23,PH,-72.29,-78.26,-70.21,-73,-38,-57,-70,-42,25
2020-05-23,PK,,,,-19,5,-11,-19,-40,14
2020-05-23,PK_BA,,,,9,25,5,-8,-23,10
2020-05-23,PK_GB,,,,,,98,,5,
2020-05-23,PK_KP,,,,-10,6,-13,-16,-29,12
2020-05-23,PK_PB,,,,-15,9,-4,-17,-37,13
2020-05-23,PK_SD,,,,-23,9,-27,-20,-50,16
2020-05-23,PL,-15.95,,-33.63,-28,-9,24,-36,-3,4
2020-05-23,PL_02,-22.34,,,,,,,,
2020-05-23,PL_04,-1.77,,,-21,-6,37,-35,-2,4
2020-05-23,PL_06,4.29,,,-20,-6,80,-19,6,0
2020-05-23,PL_08,7.13,,,-19,-10,42,-35,-6,4
2020-05-23,PL_10,-16.96,,,-21,-5,33,-31,1,3
2020-05-23,PL_12,-36.36,,,-35,-13,-7,-44,-5,4
2020-05-23,PL_14,-23.49,,,-33,-14,26,-40,-1,2
2020-05-23,PL_16,-2.89,,,-23,-5,8,-32,-6,5
2020-05-23,PL_18,3.52,,,-22,0,92,-21,5,1
2020-05-23,PL_20,,,,-24,-2,166,-15,7,-1
2020-05-23,PL_22,0.04,,,-23,-8,15,-38,-4,4
2020-05-23,PL_24,-24.57,,,-28,-9,26,-30,-6,6
2020-05-23,PL_26,22.05,,,-23,5,54,-19,0,2
2020-05-23,PL_28,36.11,,,-18,0,136,-13,5,0
2020-05-23,PL_30,-16.19,,,-24,-10,7,-41,-8,6
2020-05-23,PL_32,7.22,,,-25,-9,40,-27,-4,3
2020-05-23,PR,,,,-48,-19,-38,-66,-28,15
2020-05-23,PT,-23.31,,-64.08,-45,-18,14,-48,-18,10
2020-05-23,PT_20,,,,-47,-17,-19,-67,-16,10
2020-05-23,PT_30,,,,-49,-28,-21,-42,-27,11
2020-05-23,PY,,,,-47,-26,-54,-55,-17,19
2020-05-23,QA,,,,-47,-2,-34,-42,-38,21
2020-05-23,RE,,,,-64,-62,-68,-74,-22,
2020-05-23,RO,-31.43,,-40.48,-38,-10,-22,-20,-4,1
2020-05-23,RS,-22.24,,-28.6,-20,-16,21,-23,-21,-1
2020-05-23,RU,-16.81,,-32.55,,,,,,
2020-05-23,RW,,,,-31,-17,-10,-35,-5,11
2020-05-23,SA,-63.21,,-52.41,-83,-62,-79,-87,-64,30
2020-05-23,SE,22.11,-32.5,-20.54,-19,-3,61,-30,-7,4
2020-05-23,SE_110,-1.75,,,-32,-13,-11,-43,-9,6
2020-05-23,SE_121,20.31,,,-22,-5,23,-39,-2,5
2020-05-23,SE_122,60.31,,,-6,1,53,-37,-8,5
2020-05-23,SE_123,37.08,,,-16,-1,64,-33,-13,5
2020-05-23,SE_124,33.6,,,-17,-3,66,-31,-9,5
2020-05-23,SE_125,32.33,,,-14,-1,,-39,-11,5
2020-05-23,SE_211,27.67,,,-11,0,121,-16,-7,3
2020-05-23,SE_212,39.87,,,-13,3,,-15,-12,
2020-05-23,SE_213,73.73,,,9,10,,-18,-9,4
2020-05-23,SE_214,,,,2,-1,,,0,
2020-05-23,SE_221,57.34,,,2,5,,-6,-5,
2020-05-23,SE_224,,,,-10,-1,91,-27,-2,4
2020-05-23,SE_231,69.82,,,8,10,,2,0,3
2020-05-23,SE_232,17.67,,,-20,-4,159,-24,-5,4
2020-05-23,SE_311,24.11,,,-26,-11,13,-21,-6,4
2020-05-23,SE_312,33.51,,,-29,-8,53,-24,-11,4
2020-05-23,SE_313,56.51,,,-14,0,47,-24,-8,4
2020-05-23,SE_321,57.34,,,-15,2,,-20,-9,2
2020-05-23,SE_331,41.67,,,-21,-6,110,-28,-10,0
2020-05-23,SE_332,14.59,,,-21,-8,113,-10,-11,-2
2020-05-23,SG,-55.55,-84.24,-65.2,-61,-10,-66,-61,-47,31
2020-05-23,SI,-4.4,,-9.63,-15,-4,57,-7,-7,-1
2020-05-23,SK,-21.01,-52.56,-37.6,-34,5,15,-29,0,3
2020-05-23,SN,,,,-34,-7,-26,-36,-14,13
2020-05-23,SV,,,,-77,-55,-69,-73,-54,28
2020-05-23,TG,,,,-27,-15,-5,-37,0,15
2020-05-23,TH,-18.72,,-54.49,-32,-2,-42,-41,-10,11
2020-05-23,TJ,,,,-37,-26,-31,-40,-32,13
2020-05-23,TR,-77.01,,-78.89,-86,-52,-74,-83,-71,31
2020-05-23,TT,,,,-41,-10,-31,-64,-22,14
2020-05-23,TW,15.56,-24.96,9.26,-13,5,-36,-28,-1,6
2020-05-23,TZ,,,,-20,6,-12,-12,-10,5
2020-05-23,UA,2.77,,-20.52,,,,,,
2020-05-23,UG,,,,-61,-45,-29,-68,-29,24
2020-05-23,US,15.84,-66.57,1.57,-27,0,43,-30,-21,7
2020-05-23,US_AK,62.82,,,-8,14,151,-25,-16,1
2020-05-23,US_AK_02020,32.75,,,-18,7,90,-27,-23,3
2020-05-23,US_AK_02090,78.39,,,-7,13,,-54,-14,-1
2020-05-23,US_AK_02110,17.83,,,-15,,,-16,-26,
2020-05-23,US_AK_02122,265.63,,,37,,,,-10,
2020-05-23,US_AK_02170,132.88,,,13,23,,,-14,-1
2020-05-23,US_AK_02185,,,,,,,,-7,
2020-05-23,US_AL,62,,,-14,10,68,3,-14,4
2020-05-23,US_AL_01001,113.71,,,-9,14,,,-15,
2020-05-23,US_AL_01003,271.98,,,8,36,119,23,-7,2
2020-05-23,US_AL_01005,256.22,,,15,,,,-11,
2020-05-23,US_AL_01007,92.55,,,,,,,-18,
2020-05-23,US_AL_01009,63.15,,,-6,15,,,-12,
2020-05-23,US_AL_01013,334.64,,,1,,,,-22,
2020-05-23,US_AL_01015,33.79,,,-11,4,,,-17,3
2020-05-23,US_AL_01017,121.79,,,-2,14,,,-12,
2020-05-23,US_AL_01019,311.02,,,,,,,-3,
2020-05-23,US_AL_01021,173.59,,,3,28,,41,-7,
2020-05-23,US_AL_01025,58.61,,,7,-3,,,2,
2020-05-23,US_AL_01029,60.42,,,,,,13,-12,
2020-05-23,US_AL_01031,111.58,,,-3,21,,,-9,
2020-05-23,US_AL_01033,92.61,,,-4,19,,23,-13,
2020-05-23,US_AL_01035,215.81,,,,,,17,,
2020-05-23,US_AL_01039,223.49,,,2,25,,,-4,
2020-05-23,US_AL_01041,,,,,,,,-30,
2020-05-23,US_AL_01043,99.16,,,-6,22,,11,-15,2
2020-05-23,US_AL_01045,37.64,,,-16,12,,,-11,
2020-05-23,US_AL_01047,44.38,,,-5,15,,,-8,
2020-05-23,US_AL_01049,112.97,,,13,19,,,-7,
2020-05-23,US_AL_01051,151.84,,,-10,6,,,-17,3
2020-05-23,US_AL_01053,100.35,,,-12,9,,,-19,
2020-05-23,US_AL_01055,68.14,,,-8,6,,-1,-16,2
2020-05-23,US_AL_01059,72.43,,,-9,,,,-18,
2020-05-23,US_AL_01061,117.64,,,,,,,-16,
2020-05-23,US_AL_01063,83.61,,,,,,-12,,
2020-05-23,US_AL_01065,,,,,,,,-18,
2020-05-23,US_AL_01067,,,,,,,,-19,
2020-05-23,US_AL_01069,72.04,,,-18,3,12,7,-17,3
2020-05-23,US_AL_01071,110.41,,,0,28,,,-11,
2020-05-23,US_AL_01073,12.08,,,-27,4,19,-20,-17,5
2020-05-23,US_AL_01077,70.8,,,-11,14,,,-14,2
2020-05-23,US_AL_01079,96.76,,,1,,,,-10,
2020-05-23,US_AL_01081,23.02,,,-20,6,,,-15,4
2020-05-23,US_AL_01083,56.59,,,-6,13,,,-7,3
2020-05-23,US_AL_01085,259.27,,,,,,18,,
2020-05-23,US_AL_01087,77.24,,,,,,-19,-27,
2020-05-23,US_AL_01089,26.18,,,-24,-1,68,-33,-15,5
2020-05-23,US_AL_01091,59.44,,,,,,,-4,
2020-05-23,US_AL_01093,60.83,,,-2,,,,-28,
2020-05-23,US_AL_01095,79.91,,,4,19,,,-12,1
