date,key,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested
2020-05-25,US_GA_13071,53,0,,,349,14,,
2020-05-25,US_GA_13073,1,0,,,224,6,,
2020-05-25,US_GA_13075,0,0,,,46,2,,
2020-05-25,US_GA_13077,45,0,,,376,8,,
2020-05-25,US_GA_13079,0,0,,,26,0,,
2020-05-25,US_GA_13081,2,0,,,223,7,,
2020-05-25,US_GA_13083,0,0,,,27,1,,
2020-05-25,US_GA_13085,2,0,,,103,1,,
2020-05-25,US_GA_13087,7,0,,,153,4,,
2020-05-25,US_GA_13089,48,2,,,3305,104,,
2020-05-25,US_GA_13091,0,0,,,48,2,,
2020-05-25,US_GA_13093,4,0,,,172,12,,
2020-05-25,US_GA_13095,3,1,,,1730,140,,
2020-05-25,US_GA_13097,14,0,,,504,22,,
2020-05-25,US_GA_13099,1,0,,,235,29,,
2020-05-25,US_GA_13101,1,0,,,62,0,,
2020-05-25,US_GA_13103,0,0,,,63,1,,
2020-05-25,US_GA_13105,0,0,,,71,0,,
2020-05-25,US_GA_13107,1,0,,,27,2,,
2020-05-25,US_GA_13109,0,0,,,5,0,,
2020-05-25,US_GA_13111,0,0,,,40,1,,
2020-05-25,US_GA_13113,1,2,,,221,13,,
2020-05-25,US_GA_13115,1,0,,,228,14,,
2020-05-25,US_GA_13117,31,0,,,480,12,,
2020-05-25,US_GA_13119,3,0,,,39,1,,
2020-05-25,US_GA_13121,26,3,,,4080,199,,
2020-05-25,US_GA_13123,2,0,,,137,0,,
2020-05-25,US_GA_13125,0,0,,,1,0,,
2020-05-25,US_GA_13127,2,0,,,87,1,,
2020-05-25,US_GA_13129,0,0,,,138,15,,
2020-05-25,US_GA_13131,0,0,,,93,4,,
2020-05-25,US_GA_13133,0,0,,,64,7,,
2020-05-25,US_GA_13135,142,-1,,,3198,121,,
2020-05-25,US_GA_13137,2,0,,,502,19,,
2020-05-25,US_GA_13139,5,0,,,2327,41,,
2020-05-25,US_GA_13141,0,1,,,191,22,,
2020-05-25,US_GA_13143,0,0,,,36,2,,
2020-05-25,US_GA_13145,0,0,,,83,4,,
2020-05-25,US_GA_13147,0,0,,,26,0,,
2020-05-25,US_GA_13149,2,0,,,28,2,,
2020-05-25,US_GA_13151,9,0,,,641,19,,
2020-05-25,US_GA_13153,6,0,,,349,16,,
2020-05-25,US_GA_13155,1,0,,,24,1,,
2020-05-25,US_GA_13157,1,0,,,148,4,,
2020-05-25,US_GA_13159,0,0,,,31,1,,
2020-05-25,US_GA_13161,1,0,,,34,1,,
2020-05-25,US_GA_13163,3,0,,,29,1,,
2020-05-25,US_GA_13165,0,0,,,18,1,,
2020-05-25,US_GA_13167,5,0,,,81,2,,
2020-05-25,US_GA_13169,0,0,,,34,0,,
2020-05-25,US_GA_13171,2,0,,,53,1,,
2020-05-25,US_GA_13173,2,0,,,14,2,,
2020-05-25,US_GA_13175,3,0,,,104,1,,
2020-05-25,US_GA_13177,11,0,,,354,22,,
2020-05-25,US_GA_13179,2,0,,,67,0,,
2020-05-25,US_GA_13181,0,0,,,15,0,,
2020-05-25,US_GA_13183,0,0,,,12,1,,
2020-05-25,US_GA_13185,5,0,,,250,4,,
2020-05-25,US_GA_13187,3,0,,,91,1,,
2020-05-25,US_GA_13189,1,0,,,63,5,,
2020-05-25,US_GA_13191,0,0,,,12,0,,
2020-05-25,US_GA_13193,0,0,,,95,6,,
2020-05-25,US_GA_13195,1,0,,,39,1,,
2020-05-25,US_GA_13197,0,0,,,49,2,,
2020-05-25,US_GA_13199,0,0,,,78,2,,
2020-05-25,US_GA_13201,0,0,,,38,0,,
2020-05-25,US_GA_13205,0,0,,,399,32,,
2020-05-25,US_GA_13207,1,0,,,118,8,,
2020-05-25,US_GA_13209,1,0,,,10,0,,
2020-05-25,US_GA_13211,1,0,,,37,0,,
2020-05-25,US_GA_13213,0,0,,,78,1,,
2020-05-25,US_GA_13215,14,0,,,564,17,,
2020-05-25,US_GA_13217,7,0,,,311,10,,
2020-05-25,US_GA_13219,2,0,,,105,5,,
2020-05-25,US_GA_13221,0,0,,,58,5,,
2020-05-25,US_GA_13223,14,0,,,291,11,,
2020-05-25,US_GA_13225,0,0,,,70,3,,
2020-05-25,US_GA_13227,0,0,,,43,3,,
2020-05-25,US_GA_13229,1,0,,,90,3,,
2020-05-25,US_GA_13231,1,0,,,50,2,,
2020-05-25,US_GA_13233,2,0,,,97,0,,
2020-05-25,US_GA_13235,0,0,,,39,2,,
2020-05-25,US_GA_13237,1,0,,,88,8,,
2020-05-25,US_GA_13239,0,0,,,11,1,,
2020-05-25,US_GA_13241,0,0,,,15,1,,
2020-05-25,US_GA_13243,4,0,,,174,19,,
2020-05-25,US_GA_13245,7,1,,,534,19,,
2020-05-25,US_GA_13247,2,0,,,267,9,,
2020-05-25,US_GA_13249,0,0,,,16,1,,
2020-05-25,US_GA_13251,1,0,,,28,2,,
2020-05-25,US_GA_13253,1,0,,,43,2,,
2020-05-25,US_GA_13255,6,3,,,259,17,,
2020-05-25,US_GA_13257,1,0,,,123,2,,
2020-05-25,US_GA_13259,2,0,,,44,0,,
2020-05-25,US_GA_13261,4,1,,,449,41,,
2020-05-25,US_GA_13263,0,0,,,35,1,,
2020-05-25,US_GA_13265,0,0,,,1,0,,
2020-05-25,US_GA_13267,0,0,,,15,0,,
2020-05-25,US_GA_13269,0,0,,,21,2,,
2020-05-25,US_GA_13271,1,0,,,33,1,,
2020-05-25,US_GA_13273,0,0,,,211,26,,
2020-05-25,US_GA_13275,2,0,,,313,31,,
2020-05-25,US_GA_13277,9,1,,,228,15,,
2020-05-25,US_GA_13279,0,0,,,50,4,,
2020-05-25,US_GA_13281,0,0,,,22,1,,
2020-05-25,US_GA_13283,0,0,,,8,0,,
2020-05-25,US_GA_13285,10,0,,,260,9,,
2020-05-25,US_GA_13287,5,0,,,105,12,,
2020-05-25,US_GA_13289,1,0,,,14,0,,
2020-05-25,US_GA_13291,0,0,,,39,1,,
2020-05-25,US_GA_13293,2,0,,,275,33,,
2020-05-25,US_GA_13295,2,0,,,96,0,,
2020-05-25,US_GA_13297,7,0,,,196,10,,
2020-05-25,US_GA_13299,9,1,,,218,14,,
2020-05-25,US_GA_13301,1,0,,,18,0,,
2020-05-25,US_GA_13303,-1,0,,,73,1,,
2020-05-25,US_GA_13305,1,0,,,17,0,,
2020-05-25,US_GA_13307,0,0,,,11,1,,
2020-05-25,US_GA_13309,0,0,,,9,0,,
2020-05-25,US_GA_13311,0,0,,,94,3,,
2020-05-25,US_GA_13313,4,0,,,283,7,,
2020-05-25,US_GA_13315,0,0,,,98,13,,
2020-05-25,US_GA_13317,0,0,,,32,1,,
2020-05-25,US_GA_13319,0,0,,,65,4,,
2020-05-25,US_GA_13321,1,0,,,210,19,,
2020-05-25,US_GU,0,0,0,0,1135,6,138,5569
2020-05-25,US_HI,0,0,2,799,633,17,591,50371
2020-05-25,US_HI_15001,0,0,,,81,0,,
2020-05-25,US_HI_15003,0,0,,,414,11,,
2020-05-25,US_HI_15007,0,0,,,20,0,,
2020-05-25,US_HI_15009,0,0,,,118,6,,
2020-05-25,US_IA,194,4,59,4959,17628,460,9377,132715
2020-05-25,US_IA_19001,0,0,,,8,0,,
2020-05-25,US_IA_19003,0,0,,,5,0,,
2020-05-25,US_IA_19005,0,0,,,118,4,,
2020-05-25,US_IA_19007,0,0,,,12,3,,
2020-05-25,US_IA_19009,1,0,,,12,1,,
2020-05-25,US_IA_19011,0,0,,,37,1,,
2020-05-25,US_IA_19013,6,0,,,1686,39,,
2020-05-25,US_IA_19015,0,0,,,55,0,,
2020-05-25,US_IA_19017,0,0,,,67,6,,
2020-05-25,US_IA_19019,0,0,,,32,0,,
2020-05-25,US_IA_19021,7,0,,,246,0,,
2020-05-25,US_IA_19023,0,0,,,15,0,,
2020-05-25,US_IA_19025,1,0,,,3,0,,
2020-05-25,US_IA_19027,0,0,,,9,0,,
2020-05-25,US_IA_19029,0,0,,,11,0,,
2020-05-25,US_IA_19031,1,0,,,46,1,,
2020-05-25,US_IA_19033,0,0,,,22,1,,
2020-05-25,US_IA_19035,2,0,,,18,0,,
2020-05-25,US_IA_19037,0,0,,,8,0,,
2020-05-25,US_IA_19039,0,0,,,34,0,,
2020-05-25,US_IA_19041,0,0,,,10,0,,
2020-05-25,US_IA_19043,0,0,,,30,3,,
2020-05-25,US_IA_19045,0,0,,,60,1,,
2020-05-25,US_IA_19047,2,0,,,486,2,,
2020-05-25,US_IA_19049,12,1,,,865,15,,
2020-05-25,US_IA_19051,0,0,,,20,0,,
2020-05-25,US_IA_19055,0,0,,,15,0,,
2020-05-25,US_IA_19057,2,0,,,56,1,,
2020-05-25,US_IA_19059,1,0,,,9,0,,
2020-05-25,US_IA_19061,3,0,,,324,16,,
2020-05-25,US_IA_19063,0,0,,,7,0,,
2020-05-25,US_IA_19065,0,0,,,26,0,,
2020-05-25,US_IA_19067,0,0,,,18,1,,
2020-05-25,US_IA_19069,0,0,,,8,0,,
2020-05-25,US_IA_19071,0,0,,,4,0,,
2020-05-25,US_IA_19073,0,0,,,13,0,,
2020-05-25,US_IA_19075,0,0,,,19,0,,
2020-05-25,US_IA_19077,0,0,,,43,3,,
2020-05-25,US_IA_19079,0,0,,,26,0,,
2020-05-25,US_IA_19081,1,0,,,13,0,,
2020-05-25,US_IA_19083,0,0,,,13,0,,
2020-05-25,US_IA_19085,0,0,,,19,0,,
2020-05-25,US_IA_19087,2,0,,,63,1,,
2020-05-25,US_IA_19089,0,0,,,12,0,,
2020-05-25,US_IA_19091,0,0,,,13,0,,
2020-05-25,US_IA_19093,0,0,,,13,0,,
2020-05-25,US_IA_19095,0,0,,,33,0,,
2020-05-25,US_IA_19097,1,0,,,12,0,,
2020-05-25,US_IA_19099,0,0,,,256,16,,
2020-05-25,US_IA_19101,3,0,,,18,0,,
2020-05-25,US_IA_19103,4,0,,,603,7,,
2020-05-25,US_IA_19105,0,0,,,36,0,,
2020-05-25,US_IA_19107,0,0,,,14,0,,
2020-05-25,US_IA_19109,0,0,,,7,0,,
2020-05-25,US_IA_19111,1,0,,,23,0,,
2020-05-25,US_IA_19113,3,0,,,935,75,,
2020-05-25,US_IA_19115,1,0,,,335,7,,
2020-05-25,US_IA_19117,0,0,,,6,0,,
2020-05-25,US_IA_19119,0,0,,,19,0,,
2020-05-25,US_IA_19121,0,0,,,24,1,,
2020-05-25,US_IA_19123,0,1,,,85,7,,
2020-05-25,US_IA_19125,1,0,,,30,0,,
2020-05-25,US_IA_19127,3,0,,,870,11,,
2020-05-25,US_IA_19129,2,0,,,16,0,,
2020-05-25,US_IA_19131,0,0,,,4,0,,
2020-05-25,US_IA_19133,0,0,,,24,0,,
2020-05-25,US_IA_19135,0,0,,,33,4,,
2020-05-25,US_IA_19137,0,0,,,6,0,,
2020-05-25,US_IA_19139,1,0,,,545,39,,
2020-05-25,US_IA_19141,0,0,,,24,0,,
2020-05-25,US_IA_19143,0,0,,,32,0,,
2020-05-25,US_IA_19145,0,0,,,10,0,,
2020-05-25,US_IA_19147,0,0,,,3,0,,
2020-05-25,US_IA_19149,5,0,,,117,0,,
2020-05-25,US_IA_19151,0,0,,,4,0,,
2020-05-25,US_IA_19153,51,1,,,3795,109,,
2020-05-25,US_IA_19155,5,1,,,215,7,,
2020-05-25,US_IA_19157,0,0,,,88,8,,
2020-05-25,US_IA_19159,0,0,,,4,0,,
2020-05-25,US_IA_19161,0,0,,,13,0,,
2020-05-25,US_IA_19163,4,0,,,338,9,,
2020-05-25,US_IA_19165,0,0,,,31,0,,
2020-05-25,US_IA_19167,1,0,,,207,0,,
2020-05-25,US_IA_19169,1,0,,,95,1,,
2020-05-25,US_IA_19171,3,0,,,395,23,,
2020-05-25,US_IA_19173,2,0,,,39,0,,
2020-05-25,US_IA_19175,0,0,,,7,0,,
2020-05-25,US_IA_19177,0,0,,,10,0,,
2020-05-25,US_IA_19179,3,0,,,514,4,,
2020-05-25,US_IA_19181,4,0,,,112,0,,
2020-05-25,US_IA_19183,5,0,,,184,8,,
2020-05-25,US_IA_19185,0,0,,,1,0,,
2020-05-25,US_IA_19187,0,0,,,27,1,,
2020-05-25,US_IA_19189,0,0,,,10,0,,
2020-05-25,US_IA_19191,1,0,,,23,0,,
2020-05-25,US_IA_19193,41,0,,,2635,24,,
2020-05-25,US_IA_19195,0,0,,,3,0,,
2020-05-25,US_IA_19197,6,0,,,123,0,,
2020-05-25,US_ID,14,0,0,0,2664,79,1755,41406
2020-05-25,US_ID_16001,2,0,,,798,23,,
2020-05-25,US_ID_16003,0,0,,,3,0,,
2020-05-25,US_ID_16005,0,0,,,20,0,,
2020-05-25,US_ID_16009,,,,,1,0,,
2020-05-25,US_ID_16011,0,0,,,6,0,,
2020-05-25,US_ID_16013,0,0,,,510,5,,
2020-05-25,US_ID_16017,0,0,,,4,0,,
2020-05-25,US_ID_16019,0,0,,,33,0,,
2020-05-25,US_ID_16025,0,0,,,1,0,,
2020-05-25,US_ID_16027,0,0,,,284,6,,
2020-05-25,US_ID_16029,0,0,,,1,0,,
2020-05-25,US_ID_16031,0,0,,,39,1,,
2020-05-25,US_ID_16037,0,0,,,2,0,,
2020-05-25,US_ID_16039,0,0,,,31,2,,
2020-05-25,US_ID_16043,0,0,,,3,0,,
2020-05-25,US_ID_16045,0,0,,,17,0,,
2020-05-25,US_ID_16047,0,0,,,39,0,,
2020-05-25,US_ID_16049,0,0,,,3,0,,
2020-05-25,US_ID_16051,0,0,,,7,0,,
2020-05-25,US_ID_16053,0,0,,,145,2,,
2020-05-25,US_ID_16055,0,0,,,66,0,,
2020-05-25,US_ID_16057,0,0,,,7,0,,
2020-05-25,US_ID_16059,0,0,,,1,0,,
2020-05-25,US_ID_16063,0,0,,,30,0,,
2020-05-25,US_ID_16065,1,0,,,21,0,,
2020-05-25,US_ID_16067,0,0,,,36,0,,
2020-05-25,US_ID_16069,0,0,,,81,19,,
2020-05-25,US_ID_16073,0,0,,,9,0,,
2020-05-25,US_ID_16075,0,0,,,23,2,,
2020-05-25,US_ID_16077,0,0,,,3,0,,
2020-05-25,US_ID_16081,0,0,,,11,0,,
2020-05-25,US_ID_16083,10,0,,,393,19,,
2020-05-25,US_ID_16085,0,0,,,2,0,,
2020-05-25,US_ID_16087,0,0,,,34,0,,
2020-05-25,US_IL,1707,28,,21643,112248,4912,,769564
2020-05-25,US_IL_17001,0,0,,,44,1,,
2020-05-25,US_IL_17003,0,0,,,8,0,,
2020-05-25,US_IL_17005,0,0,,,10,1,,
2020-05-25,US_IL_17007,4,0,,,397,16,,
2020-05-25,US_IL_17009,0,0,,,10,0,,
2020-05-25,US_IL_17011,0,0,,,15,1,,
2020-05-25,US_IL_17013,0,0,,,1,0,,
2020-05-25,US_IL_17015,0,0,,,13,2,,
2020-05-25,US_IL_17017,0,0,,,67,0,,
2020-05-25,US_IL_17019,8,0,,,564,7,,
2020-05-25,US_IL_17021,0,0,,,33,5,,
2020-05-25,US_IL_17023,0,0,,,10,0,,
2020-05-25,US_IL_17025,0,0,,,2,0,,
2020-05-25,US_IL_17027,1,0,,,177,16,,
2020-05-25,US_IL_17029,1,0,,,116,9,,
2020-05-25,US_IL_17031,1087,20,,,73097,3324,,
2020-05-25,US_IL_17033,0,0,,,11,0,,
2020-05-25,US_IL_17035,0,0,,,10,0,,
2020-05-25,US_IL_17037,8,0,,,335,3,,
2020-05-25,US_IL_17039,0,0,,,4,0,,
2020-05-25,US_IL_17041,-1,0,,,27,0,,
2020-05-25,US_IL_17043,144,-1,,,7207,339,,
2020-05-25,US_IL_17047,0,0,,,2,0,,
2020-05-25,US_IL_17049,0,0,,,6,1,,
2020-05-25,US_IL_17051,0,0,,,20,2,,
2020-05-25,US_IL_17053,0,0,,,20,1,,
2020-05-25,US_IL_17055,0,0,,,12,0,,
2020-05-25,US_IL_17057,0,0,,,11,0,,
2020-05-25,US_IL_17059,0,0,,,2,0,,
2020-05-25,US_IL_17061,0,0,,,5,0,,
2020-05-25,US_IL_17063,0,0,,,89,2,,
2020-05-25,US_IL_17065,0,0,,,2,0,,
2020-05-25,US_IL_17067,0,0,,,13,0,,
2020-05-25,US_IL_17069,0,0,,,1,0,,
2020-05-25,US_IL_17071,0,0,,,8,0,,
2020-05-25,US_IL_17073,1,0,,,67,0,,
2020-05-25,US_IL_17075,0,0,,,130,4,,
2020-05-25,US_IL_17077,9,0,,,228,10,,
2020-05-25,US_IL_17079,0,0,,,45,7,,
2020-05-25,US_IL_17081,0,0,,,101,16,,
2020-05-25,US_IL_17083,0,0,,,20,1,,
2020-05-25,US_IL_17085,1,0,,,27,0,,
2020-05-25,US_IL_17087,0,0,,,7,0,,
2020-05-25,US_IL_17089,143,0,,,5846,152,,
2020-05-25,US_IL_17091,0,0,,,1041,47,,
2020-05-25,US_IL_17093,13,0,,,722,22,,
2020-05-25,US_IL_17095,0,0,,,94,0,,
2020-05-25,US_IL_17097,108,0,,,7723,250,,
2020-05-25,US_IL_17099,1,2,,,140,12,,
2020-05-25,US_IL_17101,0,0,,,4,0,,
2020-05-25,US_IL_17103,0,0,,,77,1,,
2020-05-25,US_IL_17105,0,0,,,31,2,,
2020-05-25,US_IL_17107,0,0,,,10,0,,
2020-05-25,US_IL_17109,3,1,,,83,5,,
2020-05-25,US_IL_17111,28,0,,,1427,67,,
2020-05-25,US_IL_17113,7,0,,,211,10,,
2020-05-25,US_IL_17115,1,0,,,188,19,,
2020-05-25,US_IL_17117,0,0,,,41,1,,
2020-05-25,US_IL_17119,4,3,,,539,57,,
2020-05-25,US_IL_17121,0,0,,,50,0,,
2020-05-25,US_IL_17123,0,0,,,5,0,,
2020-05-25,US_IL_17125,0,0,,,17,0,,
2020-05-25,US_IL_17127,0,0,,,7,0,,
2020-05-25,US_IL_17129,0,0,,,17,0,,
2020-05-25,US_IL_17131,1,0,,,15,0,,
2020-05-25,US_IL_17133,1,0,,,92,11,,
2020-05-25,US_IL_17135,0,0,,,39,0,,
2020-05-25,US_IL_17137,0,0,,,34,1,,
2020-05-25,US_IL_17139,1,0,,,10,0,,
2020-05-25,US_IL_17141,0,0,,,193,2,,
2020-05-25,US_IL_17143,3,0,,,181,8,,
2020-05-25,US_IL_17145,0,0,,,41,0,,
2020-05-25,US_IL_17147,0,0,,,11,0,,
2020-05-25,US_IL_17149,0,0,,,1,0,,
2020-05-25,US_IL_17151,0,0,,,1,0,,
2020-05-25,US_IL_17153,0,0,,,40,0,,
2020-05-25,US_IL_17155,0,0,,,1,0,,
2020-05-25,US_IL_17157,1,0,,,259,3,,
2020-05-25,US_IL_17159,0,0,,,3,0,,
2020-05-25,US_IL_17161,5,0,,,680,25,,
2020-05-25,US_IL_17163,18,0,,,1097,82,,
2020-05-25,US_IL_17165,1,0,,,7,0,,
2020-05-25,US_IL_17167,0,0,,,336,28,,
2020-05-25,US_IL_17169,0,0,,,10,0,,
2020-05-25,US_IL_17173,0,0,,,16,1,,
2020-05-25,US_IL_17175,0,0,,,3,0,,
2020-05-25,US_IL_17177,3,0,,,190,2,,
2020-05-25,US_IL_17179,0,0,,,67,4,,
2020-05-25,US_IL_17181,2,2,,,141,7,,
2020-05-25,US_IL_17183,0,0,,,39,1,,
2020-05-25,US_IL_17185,1,0,,,2,0,,
2020-05-25,US_IL_17187,0,0,,,114,0,,
2020-05-25,US_IL_17189,0,0,,,18,0,,
2020-05-25,US_IL_17191,0,0,,,9,1,,
2020-05-25,US_IL_17193,0,0,,,2,0,,
2020-05-25,US_IL_17195,0,0,,,135,10,,
2020-05-25,US_IL_17197,71,1,,,5188,258,,
2020-05-25,US_IL_17199,0,0,,,55,1,,
2020-05-25,US_IL_17201,28,0,,,1953,52,,
2020-05-25,US_IL_17203,0,0,,,18,2,,
2020-05-25,US_IN,338,8,,5450,32489,1984,,226251
2020-05-25,US_IN_18001,0,0,,,12,1,,
2020-05-25,US_IN_18003,37,1,,,1285,74,,
2020-05-25,US_IN_18005,6,0,,,484,36,,
2020-05-25,US_IN_18007,1,0,,,25,0,,
2020-05-25,US_IN_18009,0,0,,,21,1,,
2020-05-25,US_IN_18011,1,0,,,301,38,,
2020-05-25,US_IN_18013,0,0,,,33,1,,
2020-05-25,US_IN_18015,1,0,,,92,2,,
2020-05-25,US_IN_18017,1,0,,,1584,7,,
2020-05-25,US_IN_18019,5,0,,,465,45,,
2020-05-25,US_IN_18021,0,0,,,39,1,,
2020-05-25,US_IN_18023,7,0,,,216,2,,
2020-05-25,US_IN_18025,0,0,,,24,1,,
2020-05-25,US_IN_18027,1,0,,,84,18,,
2020-05-25,US_IN_18029,0,0,,,162,21,,
2020-05-25,US_IN_18031,2,0,,,234,34,,
2020-05-25,US_IN_18033,1,0,,,30,2,,
2020-05-25,US_IN_18035,5,1,,,354,34,,
2020-05-25,US_IN_18037,4,0,,,182,2,,
2020-05-25,US_IN_18039,17,0,,,1013,28,,
2020-05-25,US_IN_18041,1,0,,,99,4,,
2020-05-25,US_IN_18043,1,0,,,315,40,,
2020-05-25,US_IN_18045,1,0,,,18,2,,
2020-05-25,US_IN_18047,0,0,,,112,9,,
2020-05-25,US_IN_18049,1,0,,,47,1,,
2020-05-25,US_IN_18051,1,0,,,14,2,,
2020-05-25,US_IN_18053,4,0,,,230,22,,
2020-05-25,US_IN_18055,0,0,,,171,26,,
2020-05-25,US_IN_18057,3,1,,,1112,97,,
2020-05-25,US_IN_18059,2,0,,,323,28,,
2020-05-25,US_IN_18061,1,0,,,186,22,,
2020-05-25,US_IN_18063,6,2,,,1143,80,,
2020-05-25,US_IN_18065,3,1,,,162,7,,
2020-05-25,US_IN_18067,11,1,,,359,19,,
2020-05-25,US_IN_18069,4,0,,,26,2,,
2020-05-25,US_IN_18071,2,0,,,365,2,,
2020-05-25,US_IN_18073,2,0,,,57,1,,
2020-05-25,US_IN_18075,0,0,,,45,0,,
2020-05-25,US_IN_18077,0,0,,,42,1,,
2020-05-25,US_IN_18079,1,0,,,129,6,,
2020-05-25,US_IN_18081,2,0,,,1107,109,,
2020-05-25,US_IN_18083,0,0,,,25,0,,
2020-05-25,US_IN_18085,8,0,,,88,2,,
2020-05-25,US_IN_18087,0,0,,,61,2,,
2020-05-25,US_IN_18089,39,0,,,3328,179,,
2020-05-25,US_IN_18091,9,0,,,409,21,,
2020-05-25,US_IN_18093,1,0,,,144,23,,
2020-05-25,US_IN_18095,2,0,,,591,67,,
2020-05-25,US_IN_18097,57,0,,,9287,571,,
2020-05-25,US_IN_18099,0,0,,,64,1,,
2020-05-25,US_IN_18101,0,0,,,9,0,,
2020-05-25,US_IN_18103,2,0,,,141,1,,
2020-05-25,US_IN_18105,2,0,,,160,10,,
2020-05-25,US_IN_18107,6,1,,,228,17,,
2020-05-25,US_IN_18109,3,0,,,269,26,,
2020-05-25,US_IN_18111,0,0,,,75,11,,
2020-05-25,US_IN_18113,4,0,,,187,21,,
2020-05-25,US_IN_18115,0,0,,,13,0,,
2020-05-25,US_IN_18117,0,0,,,126,24,,
2020-05-25,US_IN_18119,0,0,,,31,1,,
2020-05-25,US_IN_18121,0,0,,,21,0,,
2020-05-25,US_IN_18123,4,0,,,38,1,,
2020-05-25,US_IN_18125,0,0,,,6,0,,
2020-05-25,US_IN_18127,14,0,,,494,22,,
2020-05-25,US_IN_18129,0,0,,,17,0,,
2020-05-25,US_IN_18131,0,0,,,39,0,,
2020-05-25,US_IN_18133,2,0,,,138,7,,
2020-05-25,US_IN_18135,2,0,,,61,3,,
2020-05-25,US_IN_18137,0,0,,,112,6,,
2020-05-25,US_IN_18139,0,0,,,59,2,,
2020-05-25,US_IN_18141,15,0,,,1179,39,,
2020-05-25,US_IN_18143,2,0,,,119,3,,
2020-05-25,US_IN_18145,2,0,,,460,29,,
2020-05-25,US_IN_18147,2,0,,,19,1,,
2020-05-25,US_IN_18149,0,0,,,32,3,,
2020-05-25,US_IN_18151,0,0,,,79,2,,
2020-05-25,US_IN_18153,0,0,,,32,1,,
2020-05-25,US_IN_18155,0,0,,,20,0,,
2020-05-25,US_IN_18157,4,0,,,375,3,,
2020-05-25,US_IN_18159,0,0,,,22,1,,
2020-05-25,US_IN_18161,0,0,,,21,0,,
2020-05-25,US_IN_18163,6,0,,,251,2,,
2020-05-25,US_IN_18165,0,0,,,10,0,,
2020-05-25,US_IN_18167,6,0,,,148,8,,
2020-05-25,US_IN_18169,0,0,,,72,2,,
2020-05-25,US_IN_18171,0,0,,,13,1,,
2020-05-25,US_IN_18173,0,0,,,165,27,,
2020-05-25,US_IN_18175,0,0,,,52,1,,
2020-05-25,US_IN_18177,0,0,,,209,5,,
2020-05-25,US_IN_18179,1,0,,,23,0,,
2020-05-25,US_IN_18181,5,0,,,226,8,,
2020-05-25,US_IN_18183,5,0,,,39,2,,
2020-05-25,US_KS,137,1,8,4965,9272,201,493,81399
2020-05-25,US_KS_20003,0,0,,,1,0,,
2020-05-25,US_KS_20005,3,0,,,20,0,,
2020-05-25,US_KS_20007,0,0,,,1,0,,
2020-05-25,US_KS_20009,0,0,,,45,1,,
2020-05-25,US_KS_20011,0,0,,,7,1,,
2020-05-25,US_KS_20013,1,0,,,6,0,,
2020-05-25,US_KS_20015,0,0,,,30,0,,
2020-05-25,US_KS_20017,1,0,,,4,0,,
2020-05-25,US_KS_20019,0,0,,,4,0,,
2020-05-25,US_KS_20021,0,0,,,9,0,,
2020-05-25,US_KS_20023,0,0,,,2,0,,
2020-05-25,US_KS_20025,0,0,,,31,0,,
2020-05-25,US_KS_20027,0,0,,,5,1,,
2020-05-25,US_KS_20029,0,0,,,4,0,,
2020-05-25,US_KS_20031,0,0,,,50,8,,
2020-05-25,US_KS_20033,0,0,,,1,0,,
2020-05-25,US_KS_20035,0,0,,,4,1,,
2020-05-25,US_KS_20037,0,0,,,6,1,,
2020-05-25,US_KS_20041,-1,0,,,3,0,,
2020-05-25,US_KS_20043,1,0,,,12,0,,
2020-05-25,US_KS_20045,0,0,,,63,0,,
2020-05-25,US_KS_20047,0,0,,,5,0,,
2020-05-25,US_KS_20051,0,0,,,9,0,,
2020-05-25,US_KS_20053,0,0,,,2,0,,
2020-05-25,US_KS_20055,0,0,,,1418,6,,
2020-05-25,US_KS_20057,49,0,,,1607,2,,
2020-05-25,US_KS_20059,1,0,,,33,0,,
2020-05-25,US_KS_20061,0,0,,,16,0,,
2020-05-25,US_KS_20063,0,0,,,1,0,,
2020-05-25,US_KS_20067,0,0,,,18,0,,
2020-05-25,US_KS_20069,1,0,,,22,0,,
2020-05-25,US_KS_20073,0,0,,,3,0,,
2020-05-25,US_KS_20075,0,0,,,12,0,,
2020-05-25,US_KS_20077,0,0,,,1,0,,
2020-05-25,US_KS_20079,0,0,,,15,2,,
2020-05-25,US_KS_20081,1,0,,,18,0,,
2020-05-25,US_KS_20083,0,0,,,1,0,,
2020-05-25,US_KS_20085,0,0,,,92,0,,
2020-05-25,US_KS_20087,1,0,,,22,0,,
2020-05-25,US_KS_20089,0,0,,,4,0,,
2020-05-25,US_KS_20091,54,1,,,765,61,,
2020-05-25,US_KS_20093,0,0,,,40,1,,
2020-05-25,US_KS_20097,0,0,,,2,0,,
2020-05-25,US_KS_20099,0,0,,,22,0,,
2020-05-25,US_KS_20101,2,0,,,3,0,,
2020-05-25,US_KS_20103,-2,0,,,1067,7,,
2020-05-25,US_KS_20107,0,0,,,7,0,,
2020-05-25,US_KS_20111,0,0,,,379,3,,
2020-05-25,US_KS_20113,0,0,,,27,0,,
2020-05-25,US_KS_20115,0,0,,,7,1,,
2020-05-25,US_KS_20119,0,0,,,24,0,,
2020-05-25,US_KS_20121,1,0,,,7,0,,
2020-05-25,US_KS_20123,0,0,,,3,0,,
2020-05-25,US_KS_20125,0,0,,,20,2,,
